user_id	avg_pay_amt	avg_pay_amt_weekdays	avg_pay_amt_weekends
123208	<29	<29	<29
123209	[36,49)	[36,49)	[36,49)
123210	<29	<29	<29
123211	[49,65)	[49,65)	[49,65)
123212	[36,49)	[36,49)	[36,49)
123213	>=65	>=65	>=65
123214	>=65	>=65	>=65
123215	<29	<29	<29
123216	>=65	>=65	>=65
123217	[49,65)	[49,65)	[49,65)
123218	[49,65)	[49,65)	>=65
123219	>=65	>=65	>=65
123220	[36,49)	[29,36)	[36,49)
123221	<29	<29	<29
123222	[49,65)	未知	[49,65)
123223	[36,49)	[36,49)	[36,49)
123224	<29	<29	<29
123225	>=65	[49,65)	>=65
123226	<29	<29	<29
123227	<29	<29	<29
123228	[49,65)	[36,49)	[29,36)
123229	>=65	>=65	>=65
123230	>=65	>=65	>=65
123231	<29	<29	<29
123232	[49,65)	[49,65)	[49,65)
123233	[49,65)	[49,65)	[49,65)
123234	[36,49)	未知	[49,65)
123235	<29	<29	<29
123236	[36,49)	未知	未知
123237	[49,65)	[49,65)	>=65
123238	[29,36)	[29,36)	[29,36)
123239	[36,49)	[36,49)	[36,49)
123240	[36,49)	[36,49)	[36,49)
123241	[49,65)	[49,65)	[49,65)
123242	>=65	>=65	>=65
123243	[36,49)	未知	[49,65)
123244	[36,49)	[36,49)	[36,49)
123245	[49,65)	[49,65)	>=65
123246	[36,49)	未知	[49,65)
123247	[36,49)	[36,49)	[36,49)
123248	[29,36)	<29	[29,36)
123249	[49,65)	[49,65)	[49,65)
123250	<29	<29	<29
123251	<29	<29	<29
123252	>=65	>=65	>=65
123253	<29	<29	<29
123254	<29	<29	<29
123255	<29	<29	<29
123256	[49,65)	[49,65)	[49,65)
123257	<29	<29	[29,36)
123258	>=65	>=65	>=65
123259	>=65	>=65	>=65
123260	<29	<29	<29
123261	<29	<29	<29
123262	[49,65)	[49,65)	[49,65)
123263	[36,49)	[36,49)	[36,49)
123264	[49,65)	[49,65)	[49,65)
123265	[36,49)	[36,49)	[36,49)
123266	[36,49)	[36,49)	[36,49)
123267	[36,49)	[29,36)	[49,65)
123268	<29	<29	<29
123269	<29	<29	<29
123270	[49,65)	[36,49)	[36,49)
123271	[36,49)	[36,49)	[36,49)
123272	<29	<29	<29
123273	<29	<29	<29
123274	<29	<29	<29
123275	<29	<29	[49,65)
123276	<29	<29	<29
123277	>=65	>=65	>=65
123278	<29	<29	<29
123279	>=65	[49,65)	>=65
123280	>=65	>=65	>=65
123281	<29	[29,36)	<29
123282	[49,65)	[49,65)	[49,65)
123283	[36,49)	[36,49)	[36,49)
123284	[36,49)	[36,49)	[36,49)
123285	>=65	>=65	>=65
123286	[36,49)	[36,49)	[36,49)
123287	[49,65)	[49,65)	>=65
123288	>=65	>=65	>=65
123289	[36,49)	[36,49)	[36,49)
123290	[29,36)	[29,36)	[29,36)
123291	[29,36)	[29,36)	<29
123292	<29	<29	<29
123293	[29,36)	[29,36)	[36,49)
123294	>=65	>=65	>=65
123295	[29,36)	[36,49)	<29
123296	<29	<29	[29,36)
123297	<29	<29	<29
123298	<29	[29,36)	<29
123299	[36,49)	[29,36)	[36,49)
123300	>=65	>=65	>=65
123301	>=65	>=65	>=65
123302	[49,65)	[49,65)	[49,65)
123303	[49,65)	[49,65)	>=65
123304	[36,49)	未知	[49,65)
123305	[36,49)	[36,49)	[36,49)
123306	[49,65)	[49,65)	[49,65)
123307	[29,36)	[29,36)	[36,49)
123308	[29,36)	[29,36)	[29,36)
123309	[36,49)	[36,49)	[36,49)
123310	[49,65)	[49,65)	[49,65)
123311	[29,36)	[29,36)	[29,36)
123312	[49,65)	[49,65)	[49,65)
123313	[29,36)	[29,36)	[36,49)
123314	[36,49)	[36,49)	[29,36)
123315	[29,36)	<29	[36,49)
123316	[36,49)	[36,49)	[36,49)
123317	[29,36)	<29	[29,36)
123318	[49,65)	[49,65)	[49,65)
123319	[36,49)	[36,49)	[29,36)
123320	[49,65)	[49,65)	[49,65)
123321	[49,65)	[49,65)	[49,65)
123322	[49,65)	未知	>=65
123323	[29,36)	[29,36)	[29,36)
123324	[49,65)	[49,65)	[49,65)
123325	[29,36)	[29,36)	<29
123326	<29	<29	<29
123327	[36,49)	[36,49)	[36,49)
123328	>=65	>=65	>=65
123329	<29	<29	<29
123330	[29,36)	[29,36)	[36,49)
123331	[49,65)	[36,49)	[36,49)
123332	[49,65)	[49,65)	>=65
123333	[29,36)	[29,36)	[29,36)
123334	[36,49)	[36,49)	[36,49)
123335	[36,49)	[36,49)	<29
123336	[29,36)	<29	[29,36)
123337	[36,49)	[36,49)	[36,49)
123338	[29,36)	[29,36)	[36,49)
123339	[49,65)	[36,49)	[36,49)
123340	[49,65)	[36,49)	[36,49)
123341	<29	<29	<29
123342	[36,49)	未知	[49,65)
123343	[36,49)	[36,49)	[36,49)
123344	>=65	[36,49)	<29
123345	[49,65)	[49,65)	[49,65)
123346	>=65	>=65	>=65
123347	<29	<29	<29
123348	[36,49)	[36,49)	[36,49)
123349	[36,49)	[36,49)	[36,49)
123350	[29,36)	[29,36)	未知
123351	[29,36)	[29,36)	[29,36)
123352	[49,65)	[49,65)	[49,65)
123353	[49,65)	[49,65)	[49,65)
123354	[29,36)	[29,36)	[29,36)
123355	[36,49)	[36,49)	[36,49)
123356	[36,49)	[36,49)	[36,49)
123357	[29,36)	<29	[29,36)
123358	[36,49)	[36,49)	[36,49)
123359	[49,65)	[49,65)	[49,65)
123360	<29	<29	<29
123361	[49,65)	>=65	[49,65)
123362	<29	<29	<29
123363	>=65	>=65	[49,65)
123364	[49,65)	未知	>=65
123365	[36,49)	未知	[49,65)
123366	>=65	>=65	>=65
123367	>=65	>=65	>=65
123368	<29	<29	<29
123369	>=65	>=65	>=65
123370	>=65	>=65	>=65
123371	[49,65)	[49,65)	>=65
123372	[29,36)	[29,36)	[29,36)
123373	[36,49)	[36,49)	[29,36)
123374	[29,36)	[29,36)	[36,49)
123375	[36,49)	[29,36)	[36,49)
123376	[29,36)	[29,36)	[36,49)
123377	[36,49)	[36,49)	[36,49)
123378	[36,49)	[36,49)	[36,49)
123379	[29,36)	[29,36)	[29,36)
123380	[29,36)	[29,36)	[29,36)
123381	[29,36)	[36,49)	[29,36)
123382	<29	<29	<29
123383	>=65	>=65	>=65
123384	[49,65)	[36,49)	[36,49)
123385	[36,49)	[36,49)	[36,49)
123386	[29,36)	[29,36)	[29,36)
123387	<29	<29	<29
123388	<29	<29	<29
123389	[29,36)	[29,36)	[29,36)
123390	[29,36)	[29,36)	[29,36)
123391	[36,49)	[36,49)	[36,49)
123392	[49,65)	[49,65)	>=65
123393	[29,36)	<29	[36,49)
123394	[36,49)	[36,49)	[29,36)
123395	[36,49)	[36,49)	[29,36)
123396	<29	<29	<29
123397	<29	<29	<29
123398	[49,65)	[36,49)	[36,49)
123399	[49,65)	[36,49)	[36,49)
123400	[49,65)	[49,65)	[49,65)
123401	>=65	>=65	>=65
123402	[36,49)	[36,49)	[36,49)
123403	[49,65)	[49,65)	[49,65)
123404	<29	<29	[36,49)
123405	>=65	[49,65)	>=65
123406	[49,65)	未知	[49,65)
123407	[29,36)	[29,36)	[29,36)
123408	[29,36)	[36,49)	<29
123409	<29	<29	<29
123410	[36,49)	[36,49)	[36,49)
123411	[36,49)	[36,49)	[29,36)
123412	[36,49)	[29,36)	>=65
123413	[36,49)	[36,49)	[36,49)
123414	[49,65)	[49,65)	[49,65)
123415	[36,49)	[36,49)	[36,49)
123416	<29	<29	[29,36)
123417	[36,49)	[36,49)	[36,49)
123418	>=65	[49,65)	>=65
123419	[36,49)	未知	[49,65)
123420	<29	<29	<29
123421	[29,36)	[29,36)	[29,36)
123422	>=65	>=65	>=65
123423	>=65	>=65	>=65
123424	[49,65)	[49,65)	[49,65)
123425	[36,49)	未知	[49,65)
123426	<29	<29	[29,36)
123427	<29	<29	<29
123428	[36,49)	[29,36)	[36,49)
123429	[29,36)	[29,36)	[29,36)
123430	[36,49)	[36,49)	[36,49)
123431	[49,65)	[49,65)	[49,65)
123432	[29,36)	[29,36)	[29,36)
123433	<29	<29	<29
123434	[49,65)	[36,49)	[36,49)
123435	[49,65)	[49,65)	[49,65)
123436	[29,36)	[29,36)	[29,36)
123437	[49,65)	[36,49)	[36,49)
123438	>=65	>=65	>=65
123439	[49,65)	[49,65)	[49,65)
123440	[49,65)	[49,65)	[49,65)
123441	[36,49)	[36,49)	[36,49)
123442	[29,36)	<29	[36,49)
123443	>=65	>=65	>=65
123444	>=65	>=65	>=65
123445	>=65	>=65	未知
123446	<29	<29	<29
123447	[36,49)	未知	>=65
123448	>=65	>=65	[49,65)
123449	<29	<29	<29
123450	<29	<29	<29
123451	[29,36)	[36,49)	<29
123452	[36,49)	[36,49)	[36,49)
123453	<29	<29	<29
123454	[36,49)	未知	[49,65)
123455	<29	<29	<29
123456	>=65	[49,65)	>=65
123457	[36,49)	[36,49)	[36,49)
123458	>=65	>=65	>=65
123459	[29,36)	[29,36)	[29,36)
123460	[36,49)	[36,49)	[36,49)
123461	[36,49)	[29,36)	[49,65)
123462	[36,49)	[36,49)	[36,49)
123463	[49,65)	[49,65)	[49,65)
123464	[49,65)	[49,65)	[49,65)
123465	>=65	>=65	>=65
123466	<29	<29	[29,36)
123467	[29,36)	[29,36)	[29,36)
123468	>=65	>=65	>=65
123469	[36,49)	[36,49)	[36,49)
123470	<29	<29	<29
123471	[49,65)	[49,65)	>=65
123472	[49,65)	[49,65)	[49,65)
123473	[29,36)	[29,36)	<29
123474	>=65	>=65	>=65
123475	[29,36)	[29,36)	[29,36)
123476	[36,49)	[36,49)	[36,49)
123477	[29,36)	[29,36)	[29,36)
123478	[29,36)	[29,36)	[36,49)
123479	<29	<29	<29
123480	[49,65)	>=65	[49,65)
123481	[36,49)	[36,49)	[36,49)
123482	[29,36)	[36,49)	[29,36)
123483	<29	<29	<29
123484	[29,36)	[29,36)	<29
123485	[36,49)	[36,49)	[36,49)
123486	<29	<29	[29,36)
123487	[36,49)	[36,49)	[36,49)
123488	[29,36)	[29,36)	[29,36)
123489	[29,36)	<29	[29,36)
123490	>=65	[49,65)	>=65
123491	>=65	>=65	>=65
123492	>=65	>=65	>=65
123493	[49,65)	[49,65)	>=65
123494	[29,36)	[29,36)	[29,36)
123495	<29	<29	[29,36)
123496	[49,65)	[49,65)	[49,65)
123497	[36,49)	[36,49)	[36,49)
123498	[36,49)	[36,49)	[36,49)
123499	[29,36)	[29,36)	[29,36)
123500	[36,49)	[36,49)	[36,49)
123501	>=65	>=65	>=65
123502	<29	<29	<29
123503	<29	<29	<29
123504	<29	<29	[29,36)
123505	[49,65)	>=65	[49,65)
123506	[49,65)	[49,65)	[49,65)
123507	<29	<29	<29
123508	<29	[29,36)	<29
123509	[49,65)	[49,65)	[49,65)
123510	<29	<29	<29
123511	[49,65)	[49,65)	>=65
123512	<29	<29	[29,36)
123513	[36,49)	[36,49)	[36,49)
123514	[29,36)	<29	[36,49)
123515	[29,36)	[29,36)	[29,36)
123516	[36,49)	[36,49)	[36,49)
123517	[29,36)	[36,49)	<29
123518	<29	<29	<29
123519	[49,65)	[49,65)	>=65
123520	<29	<29	<29
123521	[36,49)	未知	[49,65)
123522	>=65	>=65	>=65
123523	>=65	>=65	>=65
123524	[36,49)	[36,49)	[36,49)
123525	<29	<29	<29
123526	<29	<29	<29
123527	[36,49)	未知	[49,65)
123528	[36,49)	未知	[49,65)
123529	<29	<29	<29
123530	[29,36)	[36,49)	<29
123531	<29	<29	<29
123532	[36,49)	[36,49)	[36,49)
123533	[49,65)	[36,49)	[36,49)
123534	[36,49)	[36,49)	[36,49)
123535	[49,65)	[49,65)	[49,65)
123536	[36,49)	[36,49)	[36,49)
123537	[49,65)	[49,65)	[49,65)
123538	>=65	>=65	>=65
123539	[36,49)	未知	[49,65)
123540	<29	<29	<29
123541	<29	<29	<29
123542	[36,49)	[36,49)	[36,49)
123543	>=65	[49,65)	>=65
123544	[49,65)	[49,65)	[49,65)
123545	[49,65)	[36,49)	[36,49)
123546	[36,49)	[36,49)	[36,49)
123547	>=65	>=65	[49,65)
123548	[29,36)	[29,36)	[29,36)
123549	[49,65)	[36,49)	[36,49)
123550	[49,65)	[49,65)	[49,65)
123551	>=65	>=65	>=65
123552	<29	<29	<29
123553	[36,49)	[36,49)	[36,49)
123554	[36,49)	[36,49)	[36,49)
123555	<29	<29	<29
123556	[49,65)	未知	>=65
123557	[49,65)	[49,65)	[49,65)
123558	>=65	>=65	[49,65)
123559	<29	<29	[36,49)
123560	<29	<29	<29
123561	>=65	>=65	>=65
123562	[29,36)	[29,36)	[29,36)
123563	<29	<29	[29,36)
123564	[36,49)	[36,49)	[36,49)
123565	>=65	>=65	>=65
123566	[29,36)	[29,36)	[29,36)
123567	<29	<29	<29
123568	[29,36)	[29,36)	[29,36)
123569	[29,36)	[29,36)	<29
123570	[29,36)	<29	[36,49)
123571	[36,49)	[36,49)	[36,49)
123572	[49,65)	未知	[49,65)
123573	[36,49)	[36,49)	[36,49)
123574	[36,49)	未知	[49,65)
123575	>=65	>=65	[49,65)
123576	[49,65)	[49,65)	[49,65)
123577	>=65	>=65	>=65
123578	[49,65)	[49,65)	>=65
123579	<29	<29	<29
123580	[36,49)	[36,49)	[36,49)
123581	[49,65)	[49,65)	[49,65)
123582	[36,49)	[36,49)	[36,49)
123583	<29	<29	<29
123584	[36,49)	[36,49)	[36,49)
123585	>=65	>=65	>=65
123586	<29	<29	<29
123587	[49,65)	[36,49)	[36,49)
123588	[29,36)	<29	[49,65)
123589	>=65	[49,65)	>=65
123590	[36,49)	[36,49)	[29,36)
123591	>=65	>=65	>=65
123592	[29,36)	[36,49)	<29
123593	[49,65)	[49,65)	[49,65)
123594	[36,49)	未知	[49,65)
123595	<29	<29	[29,36)
123596	<29	<29	<29
123597	[29,36)	[29,36)	[36,49)
123598	[49,65)	[36,49)	[36,49)
123599	<29	<29	<29
123600	[29,36)	[29,36)	[36,49)
123601	[49,65)	[49,65)	[49,65)
123602	>=65	>=65	>=65
123603	<29	<29	<29
123604	[36,49)	未知	[49,65)
123605	[36,49)	[36,49)	[36,49)
123606	<29	<29	<29
123607	>=65	>=65	>=65
123608	[29,36)	[29,36)	<29
123609	>=65	>=65	>=65
123610	<29	<29	<29
123611	<29	<29	<29
123612	[29,36)	[29,36)	[36,49)
123613	[49,65)	[49,65)	>=65
123614	>=65	>=65	>=65
123615	[36,49)	未知	[49,65)
123616	>=65	>=65	>=65
123617	[36,49)	[36,49)	<29
123618	[49,65)	[49,65)	>=65
123619	[36,49)	[29,36)	[49,65)
123620	[36,49)	未知	[49,65)
123621	<29	<29	<29
123622	<29	<29	<29
123623	[29,36)	[29,36)	[36,49)
123624	>=65	>=65	[49,65)
123625	[36,49)	[36,49)	[29,36)
123626	[36,49)	[36,49)	[36,49)
123627	<29	<29	<29
123628	<29	<29	[36,49)
123629	[29,36)	[29,36)	[29,36)
123630	[29,36)	[29,36)	[36,49)
123631	<29	<29	<29
123632	[36,49)	[29,36)	[36,49)
123633	<29	[29,36)	<29
123634	[36,49)	未知	[49,65)
123635	>=65	>=65	>=65
123636	<29	<29	<29
123637	[29,36)	[29,36)	[29,36)
123638	[36,49)	[36,49)	[36,49)
123639	<29	<29	<29
123640	[36,49)	[36,49)	[36,49)
123641	[36,49)	未知	[49,65)
123642	[29,36)	<29	[29,36)
123643	<29	<29	<29
123644	>=65	>=65	>=65
123645	<29	<29	<29
123646	[29,36)	[29,36)	[36,49)
123647	[29,36)	[29,36)	<29
123648	[49,65)	[49,65)	[49,65)
123649	[49,65)	[49,65)	[49,65)
123650	>=65	>=65	>=65
123651	[36,49)	未知	[49,65)
123652	<29	<29	<29
123653	[36,49)	[29,36)	[36,49)
123654	<29	<29	<29
123655	<29	<29	<29
123656	<29	<29	[29,36)
123657	[49,65)	未知	>=65
123658	<29	<29	<29
123659	[36,49)	未知	>=65
123660	<29	<29	<29
123661	<29	<29	<29
123662	[49,65)	[49,65)	[49,65)
123663	[29,36)	<29	>=65
123664	[36,49)	[36,49)	[36,49)
123665	[36,49)	未知	[49,65)
123666	<29	<29	<29
123667	[36,49)	[36,49)	[36,49)
123668	[29,36)	[29,36)	[29,36)
123669	[36,49)	[36,49)	[36,49)
123670	<29	<29	未知
123671	[49,65)	[49,65)	[49,65)
123672	[49,65)	[49,65)	[49,65)
123673	>=65	[49,65)	>=65
123674	[36,49)	[36,49)	[36,49)
123675	>=65	>=65	>=65
123676	[29,36)	[29,36)	[29,36)
123677	[49,65)	>=65	[49,65)
123678	[36,49)	[36,49)	[36,49)
123679	<29	<29	<29
123680	[36,49)	[36,49)	[36,49)
123681	[36,49)	未知	[49,65)
123682	>=65	>=65	>=65
123683	>=65	>=65	>=65
123684	>=65	>=65	>=65
123685	[36,49)	未知	>=65
123686	[49,65)	[49,65)	[49,65)
123687	<29	<29	<29
123688	[36,49)	[36,49)	[29,36)
123689	>=65	>=65	>=65
123690	[49,65)	[36,49)	[36,49)
123691	<29	<29	[29,36)
123692	[36,49)	[36,49)	[36,49)
123693	[36,49)	[36,49)	[36,49)
123694	<29	<29	<29
123695	<29	<29	<29
123696	[49,65)	[49,65)	[49,65)
123697	<29	<29	<29
123698	[49,65)	[49,65)	未知
123699	<29	<29	<29
123700	[49,65)	[49,65)	[49,65)
123701	>=65	>=65	>=65
123702	>=65	>=65	>=65
123703	[36,49)	[36,49)	[36,49)
123704	<29	<29	<29
123705	[36,49)	未知	[49,65)
123706	[36,49)	[36,49)	[36,49)
123707	[49,65)	[36,49)	[36,49)
123708	>=65	>=65	>=65
123709	[36,49)	[36,49)	[36,49)
123710	>=65	>=65	[49,65)
123711	[49,65)	[49,65)	[49,65)
123712	[49,65)	[36,49)	[29,36)
123713	<29	<29	<29
123714	[49,65)	[36,49)	[36,49)
123715	>=65	>=65	>=65
123716	<29	<29	<29
123717	[49,65)	[49,65)	[49,65)
123718	[49,65)	[36,49)	[36,49)
123719	>=65	>=65	[49,65)
123720	>=65	[36,49)	[36,49)
123721	[36,49)	[36,49)	[36,49)
123722	<29	<29	<29
123723	[36,49)	[36,49)	[36,49)
123724	[49,65)	未知	[49,65)
123725	<29	<29	<29
123726	[36,49)	[36,49)	[29,36)
123727	>=65	>=65	[49,65)
123728	[36,49)	[36,49)	[36,49)
123729	[49,65)	[49,65)	[49,65)
123730	<29	<29	<29
123731	[36,49)	[36,49)	[36,49)
123732	[36,49)	[36,49)	[36,49)
123733	>=65	>=65	>=65
123734	[36,49)	[36,49)	[36,49)
123735	[36,49)	[36,49)	[29,36)
123736	[29,36)	[29,36)	<29
123737	[49,65)	>=65	[49,65)
123738	[49,65)	[49,65)	>=65
123739	[49,65)	>=65	[49,65)
123740	[29,36)	[29,36)	[29,36)
123741	[36,49)	[36,49)	[36,49)
123742	>=65	[49,65)	>=65
123743	>=65	>=65	>=65
123744	>=65	>=65	[49,65)
123745	[36,49)	未知	>=65
123746	[29,36)	[29,36)	[29,36)
123747	>=65	>=65	>=65
123748	>=65	[49,65)	>=65
123749	[36,49)	[36,49)	[36,49)
123750	[29,36)	<29	[49,65)
123751	>=65	>=65	>=65
123752	[29,36)	[29,36)	[36,49)
123753	<29	<29	<29
123754	>=65	[49,65)	>=65
123755	[29,36)	[29,36)	[36,49)
123756	[29,36)	[29,36)	<29
123757	[36,49)	[36,49)	[36,49)
123758	<29	<29	未知
123759	[36,49)	未知	[49,65)
123760	[36,49)	[36,49)	<29
123761	>=65	>=65	>=65
123762	[36,49)	[36,49)	[36,49)
123763	<29	<29	>=65
123764	<29	<29	<29
123765	[29,36)	[29,36)	[29,36)
123766	[49,65)	[49,65)	未知
123767	[36,49)	未知	[49,65)
123768	[29,36)	[29,36)	[36,49)
123769	<29	<29	<29
123770	>=65	>=65	>=65
123771	[36,49)	[36,49)	[36,49)
123772	[29,36)	<29	[36,49)
123773	>=65	>=65	>=65
123774	>=65	[49,65)	>=65
123775	<29	<29	<29
123776	[29,36)	[36,49)	[29,36)
123777	<29	<29	<29
123778	[49,65)	[49,65)	[49,65)
123779	>=65	>=65	>=65
123780	[29,36)	[29,36)	>=65
123781	[36,49)	[36,49)	[36,49)
123782	[49,65)	[49,65)	[49,65)
123783	>=65	>=65	>=65
123784	<29	<29	<29
123785	[29,36)	<29	[29,36)
123786	[49,65)	未知	[49,65)
123787	[49,65)	[49,65)	>=65
123788	[36,49)	[36,49)	[36,49)
123789	[49,65)	[49,65)	[49,65)
123790	[29,36)	[29,36)	[36,49)
123791	[49,65)	[49,65)	[49,65)
123792	>=65	[49,65)	>=65
123793	[49,65)	[49,65)	[49,65)
123794	[36,49)	[36,49)	[36,49)
123795	[36,49)	[36,49)	[36,49)
123796	<29	<29	<29
123797	[29,36)	[29,36)	[29,36)
123798	<29	<29	<29
123799	[49,65)	[49,65)	[49,65)
123800	>=65	>=65	>=65
123801	[36,49)	[29,36)	[49,65)
123802	>=65	>=65	>=65
123803	[49,65)	[36,49)	[29,36)
123804	<29	<29	<29
123805	[49,65)	未知	[49,65)
123806	[29,36)	<29	[29,36)
123807	<29	未知	<29
123808	[36,49)	[36,49)	[36,49)
123809	[36,49)	[36,49)	[36,49)
123810	[36,49)	[36,49)	[36,49)
123811	[36,49)	[29,36)	[36,49)
123812	<29	<29	<29
123813	[49,65)	[49,65)	[49,65)
123814	[49,65)	[49,65)	[49,65)
123815	<29	<29	<29
123816	[36,49)	[36,49)	[36,49)
123817	[29,36)	[29,36)	[36,49)
123818	[36,49)	[36,49)	<29
123819	[36,49)	[36,49)	[29,36)
123820	>=65	>=65	>=65
123821	<29	<29	<29
123822	<29	<29	[29,36)
123823	[49,65)	[49,65)	[49,65)
123824	[36,49)	[36,49)	[36,49)
123825	[29,36)	[29,36)	[29,36)
123826	>=65	>=65	>=65
123827	>=65	>=65	>=65
123828	[36,49)	[29,36)	[36,49)
123829	>=65	>=65	>=65
123830	[49,65)	[49,65)	[49,65)
123831	[36,49)	[36,49)	[36,49)
123832	[49,65)	未知	[49,65)
123833	[49,65)	[49,65)	[49,65)
123834	>=65	>=65	>=65
123835	<29	<29	<29
123836	<29	<29	<29
123837	<29	<29	<29
123838	[36,49)	[36,49)	[36,49)
123839	[29,36)	[29,36)	[29,36)
123840	[29,36)	[29,36)	[29,36)
123841	[49,65)	[49,65)	>=65
123842	[49,65)	[49,65)	[49,65)
123843	[49,65)	[49,65)	[49,65)
123844	[36,49)	[36,49)	[36,49)
123845	<29	<29	[29,36)
123846	>=65	>=65	>=65
123847	[36,49)	[36,49)	[36,49)
123848	[49,65)	[49,65)	>=65
123849	[36,49)	[36,49)	[36,49)
123850	<29	<29	<29
123851	[29,36)	[36,49)	[29,36)
123852	[29,36)	<29	>=65
123853	<29	<29	<29
123854	[29,36)	[29,36)	[49,65)
123855	[36,49)	[36,49)	[36,49)
123856	[49,65)	[49,65)	[49,65)
123857	>=65	>=65	>=65
123858	>=65	>=65	>=65
123859	<29	<29	[29,36)
123860	>=65	>=65	>=65
123861	<29	<29	<29
123862	>=65	>=65	>=65
123863	[49,65)	[49,65)	[49,65)
123864	[49,65)	[49,65)	[49,65)
123865	>=65	>=65	>=65
123866	<29	<29	<29
123867	>=65	>=65	>=65
123868	[36,49)	[36,49)	[36,49)
123869	[29,36)	[29,36)	[36,49)
123870	[49,65)	[36,49)	[36,49)
123871	[49,65)	[49,65)	[49,65)
123872	<29	<29	<29
123873	<29	<29	<29
123874	[36,49)	[36,49)	[29,36)
123875	[36,49)	[36,49)	[36,49)
123876	[36,49)	未知	[49,65)
123877	<29	<29	[29,36)
123878	>=65	[49,65)	>=65
123879	>=65	>=65	[49,65)
123880	>=65	>=65	>=65
123881	[36,49)	[36,49)	[36,49)
123882	[36,49)	[36,49)	[36,49)
123883	[36,49)	[29,36)	[49,65)
123884	>=65	[49,65)	>=65
123885	>=65	>=65	[49,65)
123886	<29	<29	[29,36)
123887	>=65	>=65	>=65
123888	[36,49)	未知	[49,65)
123889	[36,49)	[29,36)	[49,65)
123890	[49,65)	[49,65)	>=65
123891	[49,65)	>=65	[49,65)
123892	[49,65)	[36,49)	[36,49)
123893	<29	<29	<29
123894	[49,65)	[49,65)	[49,65)
123895	[29,36)	[29,36)	[36,49)
123896	[36,49)	[36,49)	[36,49)
123897	>=65	>=65	>=65
123898	[29,36)	[36,49)	[29,36)
123899	[49,65)	[49,65)	[49,65)
123900	[29,36)	<29	[29,36)
123901	<29	<29	<29
123902	<29	<29	[36,49)
123903	>=65	>=65	>=65
123904	[49,65)	未知	>=65
123905	[36,49)	[36,49)	[36,49)
123906	<29	<29	<29
123907	>=65	>=65	[49,65)
123908	>=65	>=65	>=65
123909	>=65	>=65	>=65
123910	[49,65)	[49,65)	[49,65)
123911	<29	<29	<29
123912	[36,49)	[36,49)	[29,36)
123913	[49,65)	[49,65)	[49,65)
123914	[29,36)	[29,36)	[29,36)
123915	<29	<29	<29
123916	>=65	>=65	>=65
123917	<29	[29,36)	<29
123918	>=65	>=65	>=65
123919	<29	<29	[29,36)
123920	[36,49)	[36,49)	[36,49)
123921	[49,65)	[49,65)	[49,65)
123922	[29,36)	[29,36)	[29,36)
123923	[29,36)	[29,36)	[36,49)
123924	<29	<29	<29
123925	[36,49)	[36,49)	[36,49)
123926	<29	<29	<29
123927	[36,49)	[36,49)	[36,49)
123928	>=65	>=65	>=65
123929	<29	<29	[36,49)
123930	<29	<29	<29
123931	[29,36)	[29,36)	[36,49)
123932	[36,49)	[36,49)	[36,49)
123933	[36,49)	[36,49)	[36,49)
123934	>=65	[36,49)	<29
123935	>=65	>=65	>=65
123936	[36,49)	[36,49)	<29
123937	[29,36)	[29,36)	[29,36)
123938	>=65	>=65	>=65
123939	[36,49)	未知	>=65
123940	[49,65)	[36,49)	[36,49)
123941	[49,65)	[49,65)	[49,65)
123942	>=65	>=65	>=65
123943	[49,65)	[49,65)	>=65
123944	<29	<29	<29
123945	[29,36)	[29,36)	[29,36)
123946	[29,36)	[29,36)	[29,36)
123947	>=65	>=65	>=65
123948	[36,49)	[36,49)	[36,49)
123949	[36,49)	[36,49)	[36,49)
123950	[49,65)	[49,65)	>=65
123951	>=65	>=65	>=65
123952	<29	<29	<29
123953	[36,49)	[36,49)	[36,49)
123954	[36,49)	[29,36)	[36,49)
123955	[36,49)	[36,49)	[36,49)
123956	[36,49)	[29,36)	[36,49)
123957	[49,65)	[49,65)	>=65
123958	[49,65)	[49,65)	[49,65)
123959	[36,49)	[36,49)	[36,49)
123960	[49,65)	[49,65)	>=65
123961	[49,65)	[49,65)	[49,65)
123962	[49,65)	[49,65)	[49,65)
123963	[49,65)	[49,65)	[49,65)
123964	[49,65)	[49,65)	[49,65)
123965	[36,49)	[36,49)	[36,49)
123966	[49,65)	[49,65)	[49,65)
123967	[36,49)	未知	[49,65)
123968	>=65	[49,65)	>=65
123969	[36,49)	未知	[49,65)
123970	<29	<29	<29
123971	[36,49)	[36,49)	<29
123972	[29,36)	[36,49)	<29
123973	[36,49)	[36,49)	[36,49)
123974	[29,36)	[29,36)	[36,49)
123975	[36,49)	[36,49)	[36,49)
123976	>=65	>=65	>=65
123977	[49,65)	未知	>=65
123978	[49,65)	[49,65)	[49,65)
123979	[49,65)	未知	>=65
123980	[36,49)	[36,49)	[36,49)
123981	>=65	>=65	>=65
123982	>=65	>=65	>=65
123983	[49,65)	[49,65)	>=65
123984	<29	<29	<29
123985	[49,65)	[49,65)	>=65
123986	>=65	>=65	>=65
123987	>=65	>=65	>=65
123988	[49,65)	[49,65)	[49,65)
123989	[29,36)	<29	[36,49)
123990	[49,65)	[49,65)	[49,65)
123991	[49,65)	[49,65)	>=65
123992	[29,36)	[29,36)	[29,36)
123993	[49,65)	[49,65)	>=65
123994	[49,65)	[49,65)	[49,65)
