wm_food_spu_id	wm_food_spu_name	price	category	ingredients	taste	stand_food_id	stand_food_name
74419	d82616-6a841-66812-69229-e01010-bd319-e41314	334.0	[69]	NULL	NULL	NULL	NULL
74420	572883-ea2006-381655-251713-41810-47115-a93677-8a2234-4c41-4c41-4c41-ae786-b2193-fc3373-1c3103-16978-7372-b12072-572883-101946-ae786	0.01	[5]	NULL	NULL	NULL	NULL
74421	323291-233398-2c1019-81588-442854-032517-2c1019-43819-cf2679-032517-f81893-193506	29.99	[0]	[24]	NULL	NULL	NULL
74422	cb1524-4c1542-3c2588-021794-7f4028-df2800-d52381-fc3373-b82604-1f2314-604088-c61231-b43550-b82604	18.99	[153]	[245, 121]	NULL	NULL	NULL
74423	69229-273346-b2193-e43593-a4589-4a2318-2c3454-c63006-f91501-341620-11995	48.0	[0]	NULL	NULL	NULL	NULL
74424	c31718-021794-66812-db2324	36.0	NULL	NULL	NULL	NULL	NULL
74425	002989-403983-1a564-ae1825-1c925	79.0	[8, 9]	[446]	[1]	3671	1a564-ae1825-1c925
74426	792305-792305-fc2298-d72063-e33426	12.9	[55, 56]	[63, 2, 370, 52, 95, 139, 99]	NULL	1594	792305-792305-fc2298-d72063-e33426
74427	981676-7c2882	7.99	[161]	NULL	NULL	NULL	NULL
74428	af3837-1d1024-202317-922125-f82023	72.0	NULL	NULL	NULL	NULL	NULL
74429	d686-441442-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
74430	d686-e33146-8a2234-11949	47.0	[11, 12, 13]	[2, 571]	NULL	NULL	NULL
74431	8f1462-072183-64368-121725-572883	9.9	[127, 128]	NULL	NULL	1702	8f1462-072183-64368-121725-572883
74432	193506-f81893-ff2965-1c925-e93918-d42982-e0770	14.9	[61]	[3]	NULL	915	d42982-e0770
74433	b32861-de2424-044020-042150-b2193-fc3373-2043-141126-bd3656-251116-121306-ed1709-323291-c53116-f82023-c22859-072336-272349	107.0	[42]	[69, 45]	NULL	NULL	NULL
74434	5a1952-a63626-044020-983846-2043-141126-ff3524-421264-bd3656-251116-121306-a22084-771208-771208-5d3634-193078-dc3924-c22859-072336-272349	94.0	[42]	[45, 48, 61, 293, 70]	[23]	4161	ff3524-421264-2043-141126-bd3656-251116
74435	d686-441442-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
74436	c02692-52727-323291-69229-e0872-a52387-121306-231660-971769-8b3036-272349	15.0	[172, 173]	[195]	NULL	940	c02692-52727-323291-69229-e0872-a52387
74437	a33280-fc3373-231660-0f2663-e33426	4.5	[45]	[17, 1, 2, 6, 89]	NULL	832	a33280-fc3373-231660-0f2663-e33426-1c925
74438	2c1019-11949-f91501-41810-2c3095-2c1019-5b1686-f91501-771208-e1869	41.99	[0]	[23]	NULL	NULL	NULL
74439	72226-8d1398-4a2318-c23605-2c1019-df2800	36.0	[11, 12, 13]	[282, 91]	[13]	168	c23605-df2800
74440	b31-2c3454-2d263-141126-6f1612-121306-661087-5b1686-272349-121306-8a2234-c21871-84752-572883-101946-3d2304-ae786-272349	15.0	[64]	[103]	NULL	1011	2d263-141126-6f1612
74441	59550-032517-9d1564-e84090-66812-633554-a51005-d71618-bd319-e41314	390.0	[0]	[162]	NULL	NULL	NULL
74442	cf1867-9c767-de3803-2b3552-653654-f81119-742174-653654-ee579-a93677-d52609	29.99	[124]	NULL	NULL	NULL	NULL
74443	c02692-fc3373-8a2234-dc2601-e33426-121306-241105-5d2161-272349-f91501-141126-6f1612-87314-f91501-262624-9f3414-df2800	15.5	[0]	[33]	NULL	NULL	NULL
74444	d6218-1c925-c31718-6b3322-6e2940-fd2565-2b4091-121306-101946-84752-652016-3d2304-ae786-e31999-65787-ed3568-3d2304-d42982-d556-272349	16.0	[91]	[579, 95]	NULL	NULL	NULL
74445	121306-0a2002-c92945-151661-43887-272349-6d2875-323291-4a3834-f82023	21.8	[89]	[170, 7]	[8]	4288	6d2875-4a3834-f82023
74446	a93922-a13945-922125-b2193-b43550-052425-a4589-a13945-bd319-e41314-1b1099	43.5	[0]	NULL	NULL	NULL	NULL
74447	NULL	63.0	NULL	NULL	NULL	NULL	NULL
74448	8a2234-152058-af3837-1d1024-202317	2.0	[18]	NULL	NULL	NULL	NULL
74449	12963-173503-4e3562-be2895-771208-e1869-121306-231660-272349-1b1099	14.5	[64]	[45, 36]	[1]	649	771208-e1869
74450	66812-141126-6f1612-3c304-b03873-43819-54938-f91501-922125-d13754	38.0	[98]	[269]	NULL	NULL	NULL
74451	a53996-7372-a33280-fc3373-e33426-f91501-6d3428-d554-fa3636-f91501-6d2875-042150-d554-fa3636-bd319-e41314	50.0	[0]	NULL	NULL	NULL	NULL
74452	84752-0a2002-87965-7372-2c1019-df2800-121306-5d2360-c23605-b43550-87965-633547-c23605-272349	2.0	[18]	NULL	NULL	NULL	NULL
74453	121306-742778-321324-272349-cd3003-9d1744-433213-8b252-7e1031-f6110-bd319-e41314	45.8	[0]	NULL	NULL	NULL	NULL
74454	dc3924-da793-cb1524-cb1524-69229-e01010-bd319-e41314	100.0	[69]	NULL	NULL	NULL	NULL
74455	d13754-fc3373-641271	3.0	[15, 16, 17]	[34]	NULL	NULL	NULL
74456	f81893-f81893-0b1820-5d3634-f63938-dc3924-d72063-e33426	13.0	[55, 56]	[63]	[4]	48	d72063-e33426
74457	661087-323291-4a3834-0652-121306-8a2234-772477-272349	18.0	NULL	NULL	NULL	NULL	NULL
74458	e52645-7b1223-6d2875-d82616-8a2234-141126-cf2679	12.9	NULL	NULL	NULL	NULL	NULL
74459	021193-ba2675-521153-231660-a62740-d82616-d62216-16978-9d1564-7372	28.0	[24]	NULL	NULL	NULL	NULL
74460	2043-141126-de2424-b2193-fc3373-ef1573-b43550	30.0	[10]	[262, 45]	NULL	451	2043-141126-de2424-b2193-fc3373-ef1573-902437-b43550
74461	72226-2f1084-e41314-8b776-e33426	1.0	[90]	NULL	NULL	NULL	NULL
74462	f81893-713861-f81893-193506	5.0	[54]	[122]	NULL	287	f81893-713861-f81893-193506
74463	c53116-4b2403-d72063-fe3258-c53116-f82023-fe3258-69229-df2800	19.9	[74]	[69]	NULL	1666	c53116-f82023-c53116-4b2403-d72063
74464	302533-233398-6b3322-423697-2c1019-f91501-2043-141126-f91501-141126-7f4028-f91501-b51826-b51826-4a2318-f91501-323291-43819-b43550-bd319-e41314	47.8	[0]	[65, 45, 26]	NULL	NULL	NULL
74465	2c1019-11949-28807-442854-d72063-e33426	15.0	[32, 33]	[63, 23]	[3]	709	2c1019-11949-442854
74466	262624-2c1019-df2800	2.99	[8, 9]	[17, 2, 7]	[1]	318	2c1019-df2800-262624
74467	9b2195-743496-fa2218-cf1867-6b3114-ea2006-ea2006-121306-59550-7372-272349	12.0	[91]	[152]	NULL	NULL	NULL
74468	b92734-a22084-551115-66812-1c3103-121306-a53996-7372-272349	4.5	[5]	NULL	NULL	NULL	NULL
74469	341620-233398-6d3428-f91501-08613-4a2318-021794-37996	37.0	[0]	NULL	NULL	NULL	NULL
74470	ce1368-911529-2b2091-5f38-60725-bf1514-a92470	32.0	[84]	NULL	NULL	NULL	NULL
74471	121306-c53116-641271-272349-2c1019-871690	4.99	[15, 16, 17]	[104]	NULL	NULL	NULL
74472	0a2002-d72063-ea2006-121306-dc2884-89156-30514-d72063-272349	5.0	[18]	NULL	NULL	NULL	NULL
74473	2b4091-7d1638-ab404-a92470-a22084-262624-121306-84752-572883-101946-ae786-b74042-272349	2.9	[115]	NULL	NULL	2514	a22084-262624-2b4091-7d1638-ab404
74474	a22084-1b955-901269-d91104	22.0	[201]	[231, 28]	[4]	535	a22084-1b955-901269-d91104
74475	7e1325-3c1399-2c1019-df2800-d686-3c304	8.0	[156]	NULL	NULL	NULL	NULL
74476	30514-f82023-a13945	13.96	[60]	[22, 169]	[1]	10235	30514-f82023-a13945
74477	552153-7e3473-ed1709-4c2815-121306-0a2002-e41314-d556-cd3847-ab581-272349	4.9	[18]	NULL	NULL	NULL	NULL
74478	fa3821-322524-2c1019-df2800-ef1573-b43550	19.0	[10]	NULL	[13]	2425	fa3821-322524-2c1019-ac3662-ef1573-902437-b43550
74479	a32573-6f796-fc3373-121306-641271-272349	3.98	[15, 16, 17]	NULL	NULL	NULL	NULL
74480	b6954-652408-981166-f51944-042150-9b2653-971769	9.6	[54]	[517]	NULL	9328	981166-f51944-042150-b6954-652408
74481	652546-a8274-6b3409-a8274-082380-8a2234-342412-981676-bd3656-251116-bd319-e41314	58.0	[0]	[100]	NULL	NULL	NULL
74482	b2193-fc3373-1c3103-121306-642862-29900-272349	18.0	[14]	NULL	NULL	1953	b2193-fc3373-1c3103
74483	c31718-021794-fa1551-302738-141126-6f1612	30.0	[40]	[38, 44, 20, 90]	[8]	66	c31718-021794-fa1551-302738-141126-6f1612
74484	233398-6f3045-4a2318	3.99	[1]	[343]	NULL	798	233398-6f3045-4a2318
74485	a33280-fc3373-141126-47115-423697-d72063-f91501-4a3834-df2800-f91501-b82604-c93835-fa3636	39.9	[0]	NULL	NULL	NULL	NULL
74486	a32431-1f2100-f72290-342412-262624-121306-303211-272349-1b1099	14.5	[59]	[87]	NULL	299	1f2100-1f2100-f72290-342412-262624
74487	a51427-a51427-312841-6a841-312841-33816-ea2006-8a2234-dc3924-33816-f8897	0.0	[65]	NULL	NULL	NULL	NULL
74488	0b1820-602975-9d1744	29.0	NULL	NULL	NULL	NULL	NULL
74489	c53116-4b2403-d72063-341620-5d709-713861-042150	9.99	[74]	NULL	[3]	2710	c53116-4b2403-d72063
74490	a51427-412213-923691-322956-f2953-cc34-a51427-121306-661087-74760-6e4044-d71618-272349	18.49	[53]	NULL	NULL	NULL	NULL
74491	b7307-401535-c02692-fc3373-64368-d71618	18.0	NULL	NULL	NULL	NULL	NULL
74492	de3803-4a2318-5a3493-fc3373	43.0	[41]	[38, 234, 903, 6]	[1]	10172	43819-6d3428-5a3493-fc3373
74493	202317-0f2811-6d3428-3a316-5a3493-812352-431248-121306-dc2884-272349-311279-e01010-a93677-5a1952-fa2116-262634	16.0	[41]	[80, 271]	NULL	NULL	NULL
74494	2c1019-291209	5.5	[18]	[88, 2, 5, 6, 70]	NULL	NULL	NULL
74495	a23079-051489-f8988-653615-6f3202	13.0	[91]	[51, 52]	[22]	8616	f8988-653615-6f3202-a23079-051489
74496	552471-323291-2c1019-fc3373-c23605-43819-6d3428-121306-101946-233398-272349	28.0	[50, 51, 52]	NULL	[29, 7]	2520	2c1019-c23605-43819-6d3428
74497	361622-fc3373-12495-823574	3.5	[15, 16, 17]	[34]	NULL	NULL	NULL
74498	NULL	31.5	NULL	NULL	NULL	NULL	NULL
74499	10166-0a2002-141126-7f4028	5.98	[18]	NULL	NULL	NULL	NULL
74500	641401-262624-11995-ef1573-653654-9b2653-971769	16.0	[73]	NULL	NULL	2310	11995-ef1573-641401-262624
74501	69229-af2496-243077-233398-2c1019-81588-442854-603585-b6684-a8274-603585-0a2432-292238-6b3409-ea2006-3e277-222440-432525-2522	43.8	[32, 33]	[24]	NULL	2557	243077-233398-2c1019-81588-442854
74502	de1296-d32365-633554-9d1564-7372	12.5	[67, 68]	[28]	[4]	4866	de1296-d32365-633554
74503	322956-f2953-69229-e01010-bd319-e41314	69.99	[69]	NULL	NULL	NULL	NULL
74504	f33709-a8154-1f2100-e93918	18.0	NULL	NULL	NULL	NULL	NULL
74505	6d2875-d82616-661087-cf2679-fc3373-b43550	43.0	[10]	[21, 38]	[1]	10236	6d2875-661087-cf2679-fc3373-ef1573-902437-b43550
74506	893131-68558-f42916-d92015-4a2318-cf2679	32.0	[11, 12, 13]	[109]	[3]	955	f42916-d92015-4a2318-cf2679
74507	b92734-a22084-fc3373-e93918-a23694-b43550-121306-9b2653-772477-272349	39.8	[178]	[30]	[25]	10237	fc3373-e93918-a23694-b43550
74508	0b1820-5d3634-2f913-2f913-11995-451278-121306-231660-971769-272349	20.0	[73]	NULL	NULL	10238	0b1820-5d3634-2f913-2f913-11995-451278
74509	262624-2c1019-df2800	2.0	[8, 9]	[17, 2, 7]	[1]	318	2c1019-df2800-262624
74510	341620-233398-322524-c23605-2c1019-731761	29.0	[11, 12, 13]	[104, 157, 548, 198, 54]	[0]	10239	341620-233398-322524-c23605-2c1019-731761
74511	d72063-881252-5b1686	8.0	[89]	NULL	NULL	NULL	NULL
74512	a93922-483515-66812-a4589-4a2318-2c3454-c63006	48.0	[114]	[304]	[1]	6619	a93922-483515-66812-a4589-4a2318-2c3454-c63006
74513	6d2875-df2800	4.99	[89]	[135]	[1]	545	6d2875-df2800
74514	fc3373-f63938-24424-121306-922125-d52381-12495-cc1100-272349	15.88	[43, 44]	[38]	[13]	213	fc3373-f63938-24424
74515	c23605-8b3036-d72063	18.9	[30]	[2]	NULL	7784	c23605-8b3036-d72063
74516	6f3045-233398-322524-c23605-2c1019-731761	42.0	[11, 12, 13]	[104]	[8]	10240	6f3045-233398-322524-c23605-2c1019-731761
74517	be2895-002989-a43214	8.0	[58]	[66]	NULL	50	be2895-002989-a43214
74518	1a1215-d0235-62462-121306-9d1564-d92985-2522-272349	3.98	[94]	[430]	NULL	NULL	NULL
74519	4a3834-bb2889-fc3373-121306-a53996-a0318-272349	4.58	[4]	[257]	NULL	NULL	NULL
74520	a22084-771208-6d3428	3.98	[7]	[260]	NULL	7651	a22084-771208-6d3428
74521	a13279-1c925-3a3190	1.1	[94]	NULL	NULL	NULL	NULL
74522	641401-262624-11995-64368-831064-f62276-e33426	15.0	[55, 56]	[493]	[4]	1279	641401-262624-11995-64368
74523	NULL	80.0	NULL	NULL	NULL	NULL	NULL
74524	6b3322-423697-11949-361622-bd319-e41314-c71996-2043-141126-121306-231660-772477-272349-c71996-fb1578-4a2318	46.88	[0]	[316, 45]	NULL	NULL	NULL
74525	893740-8b3464	5.5	[92]	NULL	NULL	NULL	NULL
74526	db1604-fa3243-6f1295-a0318-121306-341620-a13945-272349	60.8	[89]	[188, 42, 479, 338]	[6]	314	db1604-fa3243-6f1295-a0318
74527	481775-481775-a22084-871834	22.0	[100, 101]	NULL	NULL	NULL	NULL
74528	712910-052425-981676-772651-2c1019-bd319-e41314	68.0	[0]	NULL	NULL	NULL	NULL
74529	101946-441442-5c3975-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
74530	f72290-66812-df2800-a13945	36.0	[184]	[476, 22, 3, 398, 70]	[0]	3888	f72290-66812-df2800-a13945
74531	303211-b2193-11995-901015-9b2653-971769	17.0	NULL	NULL	NULL	NULL	NULL
74532	8a2234-c23605-6b3322-b2193-fc3373-bd319-e41314	67.0	[0]	NULL	NULL	NULL	NULL
74533	c93763-121725-641271	4.0	[15, 16, 39]	[289]	NULL	NULL	NULL
74534	84752-772477-de2424-623009-1c925	8.0	[11, 12, 13]	[12]	NULL	754	de2424-623009-1c925
74535	84752-0a2002-cd2008-85885-121306-441442-0a2002-cc910-a13945-cd3847-e31999-84752-572883-101946-ae786-b74042-272349	19.9	[297]	NULL	NULL	NULL	NULL
74536	1b592-1f2100-af3196-c3176-802635-231660-de1296-b82604	15.0	[164]	[131, 217]	NULL	NULL	NULL
74537	341620-de3803-a13945	8.0	[58]	[492, 432, 113, 256, 207, 84, 433]	[6]	851	341620-de3803-a13945
74538	082244-441442-e41314-8b776-e31999-d6218-f03881-a94070-84752-2c3401-65787-fa3636-762152-433213-441442-5c3975-e41314-8b776-f6110	0.0	[90]	NULL	NULL	NULL	NULL
74539	231660-231660-cd3847-1d2597-fc3373-c23605-b43550	35.8	[70, 71]	[4]	[1]	10241	cd3847-1d2597-c23605-b43550
74540	402923-a22084-102320-2c1019-df2800-f91501-082380-8d1398-141126-6f1612-f91501-43819-b43550-bd319-e41314	29.0	[0]	NULL	NULL	NULL	NULL
74541	9f790-253623-302459-c53116-4a3834-87965-bd319	134.0	[14]	NULL	NULL	NULL	NULL
74542	c52625-541643-082380-552471-e0770	7.0	[109, 110]	NULL	NULL	NULL	NULL
74543	502741-431608-951737-cc34-87965-d556-de2424-d71618	2.5	[102, 103]	NULL	NULL	NULL	NULL
74544	231660-f81893-193506	12.0	[54]	NULL	NULL	46	f81893-193506
74545	233398-6f3045-4a2318	10.0	NULL	NULL	NULL	NULL	NULL
74546	9b2195-363247-d13754-c6828-f82023	68.0	[175]	[800]	[3]	10242	d13754-c6828-f82023
74547	NULL	42.0	NULL	NULL	NULL	NULL	NULL
74548	893740-8b3464-fc3373-a0318-121306-8a2234-772477-272349	19.9	[11, 12, 13]	[19]	[1]	7010	893740-8b3464-fc3373-a0318
74549	2043-141126-b2193-fc3373-ef1573-b43550	28.0	[10]	[45, 82, 111, 101]	[13]	2370	2043-141126-b2193-fc3373-ef1573-902437-b43550
74550	1f2314-604088-6a3579-c02692-ac854-d930	0.0	[65]	NULL	NULL	NULL	NULL
74551	c02692-f34-ae997-ce4073-402923-611678	28.0	[146]	[638]	NULL	NULL	NULL
74552	c31718-021794-2c1019-a9774	88.0	[40]	[14, 2, 45, 6, 8, 15, 20]	NULL	NULL	NULL
74553	60442-3a1204-d32947-f92329-5b1686	17.0	[91]	[51]	[22]	2834	60442-3a1204-d32947-f92329-5b1686
74554	6e2940-141126-7f4028-641271-641271	2.5	[116, 16, 117]	[233]	NULL	NULL	NULL
74555	1b955-023046-002989-be1093-d71618	4.88	[127, 128]	NULL	NULL	NULL	NULL
74556	2c1019-5d3634-f82023-121306-38860-041286-e33426-582418-c31718-751488-e83338-812352-272349	31.8	[226]	NULL	NULL	NULL	NULL
74557	642862-642862-a93922-b73326-063761-5f1782-a32507	134.0	[0]	NULL	NULL	NULL	NULL
74558	243077-233398-2c1019-81588-442854-a92470-2b2091-5f38-342036-0c2702-bd319	51.5	[0]	[24]	NULL	NULL	NULL
74559	db505-eb3483-d63854-021193-bd319-e41314-121306-dd2480-021193-16978-59550-641271-f91501-c34009-d71618-f92329-5b1686-272349	26.8	NULL	NULL	NULL	NULL	NULL
74560	2b2091-5f38-121306-101946-10166-72226-2e321-0a2002-1b955-272349	22.0	[84]	NULL	NULL	144	2b2091-5f38
74561	a4961-431422-461668-611678-262624-c43775	14.0	[59]	[807]	NULL	4029	461668-611678-262624
74562	b2193-e43593-073419-ce4073-b7307-401535-bd319-e41314	45.8	[0]	NULL	NULL	NULL	NULL
74563	791908-c53116-f82023-121306-16978-772477-9d1564-641271-272349	17.5	[15, 16, 17]	[69]	[1]	387	c53116-f82023
74564	c34009-552471-d72063	22.0	[49]	[38, 25, 20, 16, 50]	[1]	528	c34009-552471-d72063
74565	2d336-7e3133-b2193-fc3373-df942-c94046-623009-ed1709-4c2815-c22859-d71618-121306-121725-572883-923225-441442-ed3568-3d2304-322956-753518-87965-971769-d42982-d556-601089-3d2304-ae786-272349	35.0	[21]	[48]	NULL	NULL	NULL
74566	081533-7b3242-84752-2c145-6f1712-cf2679-812352-43819-87965-1b3170-dc2884-89156-87965-772477	0.0	[11, 12, 13]	[42]	NULL	NULL	NULL
74567	a33280-fc3373-0f2663-cf2679-16978-642862-7372	34.99	[24]	[186, 3, 7, 111]	[1]	10243	a33280-fc3373-0f2663-cf2679
74568	c71996-d63854-c71996-5a1952-60442-ed1709-082380-a13945-802635-121306-84752-572883-253349-772477-633547-cd521-272349	15.8	[137, 138]	[222]	[4]	1151	60442-ed1709-082380-a13945-802635
74569	a81742-3d2304-d686-361622-202317-323291-e52645-7c3361-2c1019-3c710-2e1710-1e4086-e73583-d71618-59550-843204	52.8	[93]	NULL	[32]	NULL	NULL
74570	a81742-3d2304-d686-361622-c02692-322524-e52645-7c3361-2c1019-3c710-2e1710-1e4086-e73583-d71618-59550-843204	52.8	[0]	NULL	NULL	NULL	NULL
74571	183498-1d1611-271028-c53116-4b2403-d72063-f91501-233398-e1869	15.8	[74]	NULL	NULL	NULL	NULL
74572	5a3493-d62216-9d1564-7372	6.0	[126]	NULL	[1]	842	5a3493-d62216
74573	3a1157-d6384-43819-54938-121306-15671-43819-54938-272349	30.8	[98]	NULL	[13]	648	43819-54938
74574	321007-cf2679-641401-262624-d33665-363247-341620-11995-a51947	35.0	[245]	[249]	NULL	1062	341620-11995-a51947
74575	NULL	79.0	NULL	NULL	NULL	NULL	NULL
74576	013607-251116-8a2234-c22859	6.0	[42]	NULL	[23]	47	013607-251116
74577	323291-b03873-6e2940-4a2318	22.0	[11, 12, 13]	[2, 22, 321, 89, 50]	[1]	1065	53367-b03873-e21548-4a2318
74578	e314-212384-a73222-1c3103-1c925	55.0	[310]	NULL	NULL	6466	e314-212384-a73222-1c3103-1c925
74579	cf1867-cf2679-fa4015-2b3552	8.88	[85]	[125, 346]	NULL	106	fa4015-2b3552
74580	dd1152-d556-d2536-fc3373-dd3028-de2424-a53996-7372-fe3258-d2536-731761-a13945-16978-863895-bd319-e41314	39.88	[0]	NULL	NULL	NULL	NULL
74581	141582-323291-2c1019-291209-121306-0a2002-00945-e41314-cd3847-272349	5.0	[15, 16, 17]	NULL	NULL	NULL	NULL
74582	0b4049-87833-322524-082380-e52645-7c3361-2c1019	32.0	[6]	NULL	[33]	NULL	NULL
74583	1f2100-1f2100-c2733-251491-2b2091-5f38	35.0	[84]	NULL	NULL	NULL	NULL
74584	c6828-1f549-12963-12963-831995-c43775	20.0	[59]	NULL	NULL	NULL	NULL
74585	083121-c02692-322956-f2953-bd3656-251116-653760-66812-403289-121306-5f38-5f1609-272349-121306-011721-2e2108-582418-272349	79.0	NULL	NULL	NULL	NULL	NULL
74586	NULL	76.0	NULL	NULL	NULL	NULL	NULL
74587	b92083-923691-2d2779-2c916-831995-243077-f51037-044020	14.0	NULL	NULL	NULL	NULL	NULL
74588	771208-47115-ff3524-421264-bd3656-251116-a32507-121306-5f38-5f1609-272349	46.0	NULL	NULL	NULL	NULL	NULL
74589	c02692-52727-323291-69229-e0872-a52387	14.0	[172, 173]	[195]	NULL	940	c02692-52727-323291-69229-e0872-a52387
74590	41810-a13945-b51826-b51826-4a2318	28.0	[8, 9]	[65, 2, 121]	NULL	3396	41810-a13945-b51826-b51826-4a2318
74591	ba2675-521153-c23605-b43550	18.0	[70, 71]	[2, 18]	[1]	159	ba2675-521153-c23605-b43550
74592	a92470-cf1867-9e2185-043726-df2800-121725-121306-d6218-0d1431-a53996-ce4073-fa3750-a94070-272349	248.0	[168]	NULL	NULL	NULL	NULL
74593	461668-212384-cd3847-1d2597-3a316	48.0	[11, 12, 13]	[211, 22, 4, 80]	NULL	2920	461668-212384-cd3847-1d2597
74594	102277-9f1640-11995-6e2940-812352-7e1325-df2800-121725-ea2006-69229-af2496-d82616-f51944-f63938-dc3924	128.0	[154]	[99]	NULL	NULL	NULL
74595	b22103-021794-ab889-66812	138.0	[11, 12, 13]	[132, 255]	[8]	10244	b22103-021794-ab889-66812
74596	2d2779-111881-8a2234-c23605	34.8	[11, 12, 13]	[2, 18]	[1]	1790	2d2779-111881-8a2234-c23605
74597	021193-c23605-352746-ce1905	15.0	[30]	[2, 18]	[1]	2077	c23605-352746-ce1905
74598	43819-b43550	4.0	[25]	[27]	[3]	16	43819-b43550
74599	082380-233398-6e2940-121306-8a2234-152058-582418-272349	1.38	[109, 110]	NULL	NULL	NULL	NULL
74600	a51005-322524-a33280-cf2339-ef1573-b43550	26.9	[10]	[264, 5, 6, 82]	NULL	10245	a51005-322524-a33280-cf2339-ef1573-902437-b43550
74601	402923-84752-363247-ac483-1b1498-323291-043726-1b1498-272837-d71618	11.0	[102, 103]	NULL	NULL	NULL	NULL
74602	233398-c23605-cf2679-a2373-9a1297	32.0	[11, 12, 13]	[252]	NULL	444	233398-c23605-cf2679-6f4017
74603	a43214-042150-69229-bc2296-b43550	39.5	[10]	NULL	NULL	1865	a43214-042150-69229-bc2296-b43550
74604	fa2505-0e880-b2193-fc3373-b43550-121306-231660-863895-272349	33.5	[10]	[44]	[3]	1076	b2193-fc3373-b43550
74605	5f38-6f796-d13754-fc3373-641271	11.0	[15, 16, 17]	NULL	NULL	NULL	NULL
74606	233398-6f3045-4a2318-121306-363247-e33426-582418-cd521-2f1084-272349	10.0	[1]	[343]	[13]	798	233398-6f3045-4a2318
74607	c53116-66812-141126-6f1612	4.5	[15, 16, 66]	[269, 34]	NULL	NULL	NULL
74608	6b3322-141126-f82813	4.0	[2]	[132]	NULL	NULL	NULL
74609	60442-a33280-fc3373-231660-0f2663-d82616-d62216-16978-422539-7372	35.0	[24]	[2]	[3]	827	a33280-fc3373-231660-0f2663-d82616-d62216
74610	0a2002-b12072-cc34	8.0	[58]	[360, 42, 123, 128, 16]	NULL	602	0a2002-b12072-cc34
74611	323291-931925-931925-43819-b43550	6.0	[25]	[222, 27, 384, 385]	NULL	16	43819-b43550
74612	002989-a13945-b2193-9f3774-1c925-fc3373-ea2006-16978-9d1564-d92985-2522	26.0	[89]	[156]	[3]	3922	b2193-9f3774-a13945
74613	cf1867-b4323	6.0	[54]	NULL	NULL	121	cf1867-b4323
74614	2043-141126-3a316-121306-553155-f63166-361723-341620-233398-361723-b22103-c23605-272349	32.0	[11, 12, 13]	[45, 3]	[0]	175	2043-141126-3a316
74615	5b1949-193506-5a537-233398-1c925-2c1019	56.0	[11, 12, 13]	[14, 2, 5, 24, 6, 15]	[9]	841	233398-e93918-2c1019
74616	f73980-5a2590-6f3045-4a2318	22.0	[6]	[17, 186, 2, 484, 190, 115]	NULL	2117	f73980-5a2590-6f3045-4a2318
74617	72226-2f1084-323291-b03873	18.0	[92]	NULL	NULL	NULL	NULL
74618	981676-552471-041286-dc3924-4a2318	58.0	[11, 12, 13]	[305, 80, 89]	[13]	10246	981676-552471-2e2108-4a2318
74619	323291-5d709-69229-981676-343137-c43900-bd3656-251116-121306-69229-af2496-ed1709-4c2815-b12072-b12072-d71618-19397-272349	88.0	[42]	[71, 48, 176]	[11]	1269	69229-981676-343137-c43900-013607-251116
74620	604088-be1042-a22084-de1296-c92922-8b3464-a866-162385-b82604	18.0	[280]	[165, 113, 209]	[4]	1902	a22084-de1296-c92922-8b3464-a866-162385-b82604
74621	341620-4a2318-60442-66812-653654-772477	39.0	[8, 9]	[181, 2, 570, 86, 82, 15, 31]	[0]	5991	341620-4a2318-60442-66812
74622	792828-c22442-f51944-e93918-d42982-e0770-1b1099	12.5	[62]	NULL	NULL	61	f51944-e93918
74623	451278-141126-f82813-121306-9d1564-d92985-653615-272349	3.48	[80]	NULL	NULL	NULL	NULL
74624	083121-ae1323-3a316	30.0	[11, 12, 13]	[323, 22, 6, 7, 111, 20]	[26]	1682	083121-ae1323-a0318
74625	821665-2b3528-8c2935-442854-341620-11995-002808	13.9	[240]	[66, 152, 249, 39]	[3]	10247	341620-11995-002808
74626	5a1952-042150-c02692-a4589-971769	14.5	[114]	NULL	[7]	4858	5a1952-042150-c02692-a4589-971769
74627	a21596-af2835-66812-141126-6f1612	1.88	[15, 16, 66]	[269]	NULL	NULL	NULL
74628	341620-233398-43819-54938	21.0	[98]	[2, 3]	[0]	2227	341620-233398-43819-54938
74629	f34-f51944-0a1751-6f3202-b12072	19.0	[100, 101]	[39]	NULL	8394	f34-f51944-0a1751-6f3202-b12072
74630	cf1867-b4323-121306-f81893-fa3636-a92470-502741-bb238-1e4086-272177-272349	6.0	[54]	NULL	NULL	121	cf1867-b4323
74631	231660-031708-951737-2e1710	18.0	[91]	NULL	NULL	3865	231660-031708
74632	72226-2f1084-202317-5d3634-323291-6e2940-e42593-e0770	2.0	[109, 110]	NULL	NULL	NULL	NULL
74633	fa2505-0e880-a23694-d72063-f91501-e21103-2d2087-fc3373-0a2002-24424-f91501-1d1024-cc34-b82604	51.9	[0]	NULL	NULL	NULL	NULL
74634	66812-1c3103	5.0	[18]	NULL	NULL	NULL	NULL
74635	552471-c43900-412242	26.0	[1]	[532, 167]	[10]	1528	552471-c43900-412242
